,Unnamed: 0.1,Unnamed: 0,id,protein_id,annotation,locus_tag,gene,start,end,strand,accession,Exp.,DeepSecE,DeepSecE(0.6),Effectidor
1783,1783,1783,1839,WP_007245081.1,acetate--CoA ligase,PSPTO_RS09510,acs,1992395,1994350,+,NC_004578.1,0,0,0,0
1784,1784,1784,1840,WP_005767735.1,ABC transporter substrate-binding protein,PSPTO_RS09515,,1994884,1995660,+,NC_004578.1,0,0,0,0
1785,1785,1785,1841,WP_005740602.1,ABC transporter permease,PSPTO_RS09520,,1995745,1996434,+,NC_004578.1,0,0,0,0
1786,1786,1786,1842,WP_011103715.1,ABC transporter permease,PSPTO_RS09525,,1996431,1997129,+,NC_004578.1,0,0,0,0
1787,1787,1787,1843,WP_005767739.1,M14 family metallopeptidase,PSPTO_RS09530,,1997131,1998243,+,NC_004578.1,0,0,0,0
1788,1788,1788,1844,WP_011103716.1,ATP-binding cassette domain-containing protein,PSPTO_RS09535,,1998266,1999030,+,NC_004578.1,0,0,0,0
1789,1789,1789,1845,WP_005740596.1,transcriptional regulator ArgR,PSPTO_RS09540,argR,1999166,2000158,+,NC_004578.1,0,0,0,0
1790,1790,1790,1846,WP_011103718.1,aspartate aminotransferase family protein,PSPTO_RS09545,,2000395,2001612,+,NC_004578.1,0,0,0,0
1791,1791,1791,1847,WP_005616608.1,arginine/ornithine succinyltransferase subunit alpha,PSPTO_RS09550,aruF,2001746,2002777,+,NC_004578.1,0,0,0,0
1792,1792,1792,1848,WP_007245075.1,arginine N-succinyltransferase,PSPTO_RS09555,astA,2002841,2003866,+,NC_004578.1,0,0,0,0
1793,1793,1793,1849,WP_161797808.1,succinylglutamate-semialdehyde dehydrogenase,PSPTO_RS09560,astD,2003863,2005332,+,NC_004578.1,0,0,0,0
1794,1794,1794,1850,WP_011103720.1,N-succinylarginine dihydrolase,PSPTO_RS09565,astB,2005413,2006759,+,NC_004578.1,0,0,0,0
1795,1795,1795,1851,WP_005767754.1,hypothetical protein,PSPTO_RS09570,,2006821,2007108,+,NC_004578.1,0,1,1,0
1796,1796,1796,1852,WP_005767756.1,succinylglutamate desuccinylase,PSPTO_RS09575,astE,2007120,2008127,+,NC_004578.1,0,0,0,0
1797,1797,1797,1853,WP_005616613.1,"6,7-dimethyl-8-ribityllumazine synthase",PSPTO_RS09580,,2008266,2008778,-,NC_004578.1,0,0,0,0
1798,1798,1798,1854,WP_011103722.1,low-specificity L-threonine aldolase,PSPTO_RS09585,ltaE,2009291,2010295,+,NC_004578.1,0,0,0,0
1799,1799,1799,1855,WP_011103723.1,alanine--tRNA ligase,PSPTO_RS09590,alaS,2010440,2013064,+,NC_004578.1,0,0,0,0
1800,1800,1800,1856,WP_005731386.1,aspartate kinase,PSPTO_RS09595,,2013155,2014387,+,NC_004578.1,0,0,0,0
1801,1801,1801,1857,WP_002554426.1,carbon storage regulator CsrA,PSPTO_RS09600,csrA,2014559,2014747,+,NC_004578.1,0,0,0,0
1802,1802,1802,1858,WP_007245069.1,outer membrane protein assembly factor BamE,PSPTO_RS09620,,2015294,2015785,-,NC_004578.1,0,0,0,0
1803,1803,1803,1859,WP_005767763.1,magnesium transporter,PSPTO_RS09625,mgtE,2016109,2017551,+,NC_004578.1,0,0,0,0
1804,1804,1804,1860,WP_002554423.1,Arc family DNA-binding protein,PSPTO_RS09630,,2017756,2018082,-,NC_004578.1,0,0,0,0
1805,1805,1805,1861,WP_057443210.1,hypothetical protein,PSPTO_RS09635,,2018527,2018712,-,NC_004578.1,0,0,0,0
1806,1806,1806,1862,WP_010204340.1,hypothetical protein,PSPTO_RS09640,,2018748,2018987,-,NC_004578.1,0,0,0,0
1807,1807,1807,1863,WP_226992689.1,hypothetical protein,PSPTO_RS09650,,2019490,2019705,-,NC_004578.1,0,0,0,1
1808,1808,1808,1864,WP_164923173.1,hypothetical protein,PSPTO_RS09655,,2019792,2021381,-,NC_004578.1,0,0,0,0
1809,1809,1809,1865,WP_164923174.1,hypothetical protein,PSPTO_RS09660,,2021357,2023549,-,NC_004578.1,0,0,0,0
1810,1810,1810,1866,WP_011103728.1,DUF3772 domain-containing protein,PSPTO_RS09665,,2023987,2026401,-,NC_004578.1,0,0,0,0
1811,1811,1811,1867,WP_011103730.1,DUF2946 domain-containing protein,PSPTO_RS09670,,2026946,2027335,+,NC_004578.1,0,0,0,0
1812,1812,1812,1868,WP_226992700.1,TonB-dependent receptor,PSPTO_RS09675,,2027531,2029525,+,NC_004578.1,0,0,0,0
1813,1813,1813,1869,WP_046463918.1,hypothetical protein,PSPTO_RS09680,,2029621,2029902,-,NC_004578.1,0,1,0,0
1814,1814,1814,1870,WP_011103732.1,helix-turn-helix domain-containing protein,PSPTO_RS09685,,2030104,2031066,+,NC_004578.1,0,0,0,0
1815,1815,1815,1871,WP_046463917.1,helix-turn-helix domain-containing protein,PSPTO_RS09690,,2031166,2032143,-,NC_004578.1,0,0,0,0
1816,1816,1816,1872,WP_011103734.1,MBL fold metallo-hydrolase,PSPTO_RS09695,,2032383,2033264,+,NC_004578.1,0,0,0,0
1817,1817,1817,1873,WP_011103735.1,cysteine hydrolase,PSPTO_RS09700,,2033359,2033904,+,NC_004578.1,0,0,0,0
1818,1818,1818,1874,WP_032640304.1,DUF393 domain-containing protein,PSPTO_RS09705,,2034000,2034461,-,NC_004578.1,0,0,0,0
1819,1819,1819,1875,WP_007245058.1,oxidoreductase,PSPTO_RS09710,,2034565,2035377,-,NC_004578.1,0,0,0,0
1820,1820,1820,1876,WP_005767792.1,NADP-dependent oxidoreductase,PSPTO_RS09715,,2035455,2036456,-,NC_004578.1,0,0,0,0
1821,1821,1821,1877,WP_011103736.1,alpha/beta hydrolase,PSPTO_RS09720,,2036536,2037396,-,NC_004578.1,0,0,0,0
1822,1822,1822,1878,WP_011103737.1,SDR family oxidoreductase,PSPTO_RS09725,,2037413,2038201,-,NC_004578.1,0,0,0,0
1823,1823,1823,1879,WP_005767796.1,alkene reductase,PSPTO_RS09730,,2038243,2039325,-,NC_004578.1,0,0,0,0
1824,1824,1824,1880,WP_005767798.1,TetR/AcrR family transcriptional regulator,PSPTO_RS09735,,2039589,2040188,-,NC_004578.1,0,0,0,0
1825,1825,1825,1882,WP_011103738.1,saccharopine dehydrogenase NADP-binding domain-containing protein,PSPTO_RS09745,,2041244,2042656,-,NC_004578.1,0,0,0,0
1826,1826,1826,1883,WP_005767805.1,hypothetical protein,PSPTO_RS09750,,2043020,2043343,-,NC_004578.1,0,0,0,0
1827,1827,1827,1884,WP_011103739.1,PAS domain-containing hybrid sensor histidine kinase/response regulator,PSPTO_RS09755,,2043345,2045420,-,NC_004578.1,0,0,0,0
1828,1828,1828,1885,WP_011103740.1,NCS1 family nucleobase:cation symporter-1,PSPTO_RS09760,,2045768,2047219,-,NC_004578.1,0,0,0,0
1829,1829,1829,1886,WP_046463915.1,GntR family transcriptional regulator,PSPTO_RS09765,,2047563,2048282,+,NC_004578.1,0,0,0,0
1830,1830,1830,1887,WP_005767814.1,aspartate/glutamate racemase family protein,PSPTO_RS09770,,2048293,2049024,+,NC_004578.1,0,0,0,0
1831,1831,1831,1888,WP_005767816.1,glutathione-dependent formaldehyde dehydrogenase,PSPTO_RS09780,,2049167,2050402,-,NC_004578.1,0,0,0,0
1832,1832,1832,1890,WP_159229444.1,IS3 family transposase,PSPTO_RS09790,,2050724,2051085,+,NC_004578.1,0,0,0,0
1833,1833,1833,1892,WP_005767820.1,NAD(P)-dependent oxidoreductase,PSPTO_RS09800,,2052900,2053790,+,NC_004578.1,0,0,0,0
1834,1834,1834,1893,WP_011103748.1,aldehyde dehydrogenase family protein,PSPTO_RS09805,,2053794,2055311,+,NC_004578.1,0,0,0,0
1835,1835,1835,1894,WP_005767827.1,M20 family metallopeptidase,PSPTO_RS09810,,2055316,2056473,+,NC_004578.1,0,0,0,0
1836,1836,1836,1895,WP_005767830.1,LysR substrate-binding domain-containing protein,PSPTO_RS09815,,2056905,2057831,-,NC_004578.1,0,0,0,0
1837,1837,1837,1896,WP_024666576.1,YqcI/YcgG family protein,PSPTO_RS09820,,2057983,2058765,+,NC_004578.1,0,1,1,0
1838,1838,1838,1897,WP_005616684.1,LysE family translocator,PSPTO_RS09825,,2058772,2059413,+,NC_004578.1,0,0,0,0
1839,1839,1839,1898,WP_011103750.1,L-serine ammonia-lyase,PSPTO_RS09830,,2059427,2060803,-,NC_004578.1,0,0,0,0
1840,1840,1840,1899,WP_005767834.1,LysR substrate-binding domain-containing protein,PSPTO_RS09835,,2060932,2061843,+,NC_004578.1,0,0,0,0
1841,1841,1841,1900,WP_005767836.1,DUF3100 domain-containing protein,PSPTO_RS09840,,2061856,2063184,-,NC_004578.1,0,0,0,0
1842,1842,1842,1901,WP_011103752.1,VOC family protein,PSPTO_RS09845,,2063891,2065276,-,NC_004578.1,0,1,1,0
1843,1843,1843,1902,WP_005767839.1,aspartate aminotransferase family protein,PSPTO_RS09850,,2065300,2066547,-,NC_004578.1,0,0,0,0
1844,1844,1844,1904,WP_011103753.1,FAD-binding oxidoreductase,PSPTO_RS09860,,2068346,2069635,+,NC_004578.1,0,0,0,0
1845,1845,1845,1905,WP_011103754.1,sensor histidine kinase,PSPTO_RS09865,,2069648,2071021,-,NC_004578.1,0,0,0,0
1846,1846,1846,1906,WP_011103755.1,response regulator,PSPTO_RS09870,,2071018,2071680,-,NC_004578.1,0,0,0,0
1847,1847,1847,1907,WP_005767847.1,PepSY domain-containing protein,PSPTO_RS09875,,2071848,2072111,+,NC_004578.1,0,0,0,0
1848,1848,1848,1908,WP_007245030.1,cytochrome b/b6 domain-containing protein,PSPTO_RS09880,,2072111,2072656,+,NC_004578.1,0,0,0,0
1849,1849,1849,1909,WP_011103756.1,exo-alpha-sialidase,PSPTO_RS09885,,2072695,2073993,+,NC_004578.1,0,0,0,0
1850,1850,1850,1910,WP_005767853.1,hypothetical protein,PSPTO_RS09890,,2073990,2074610,+,NC_004578.1,0,0,0,0
1851,1851,1851,1911,WP_011103757.1,alkaline phosphatase family protein,PSPTO_RS09895,,2074621,2076654,+,NC_004578.1,0,0,0,0
1852,1852,1852,1912,WP_011103759.1,biliverdin-producing heme oxygenase,PSPTO_RS09900,,2077011,2077625,+,NC_004578.1,0,0,0,0
1853,1853,1853,1913,WP_011103760.1,ATP-binding protein,PSPTO_RS09905,,2077622,2079859,+,NC_004578.1,0,0,0,0
1854,1854,1854,1914,WP_011103761.1,hypothetical protein,PSPTO_RS09910,,2079912,2080598,-,NC_004578.1,0,0,0,0
1855,1855,1855,1915,WP_159229446.1,hypothetical protein,PSPTO_RS09915,,2080595,2083993,-,NC_004578.1,0,0,0,0
1856,1856,1856,1916,WP_011103763.1,MFS transporter,PSPTO_RS09920,,2084332,2085657,-,NC_004578.1,0,0,0,0
1857,1857,1857,1917,WP_011103764.1,4-hydroxybenzoate 3-monooxygenase,PSPTO_RS09925,pobA,2085974,2087158,-,NC_004578.1,0,0,0,0
1858,1858,1858,1918,WP_007244403.1,helix-turn-helix domain-containing protein,PSPTO_RS09930,,2087309,2088178,+,NC_004578.1,0,0,0,0
1859,1859,1859,1919,WP_005771604.1,nucleotide 5'-monophosphate nucleosidase PpnN,PSPTO_RS09935,ppnN,2088230,2089603,-,NC_004578.1,0,0,0,0
1860,1860,1860,1920,WP_007244400.1,TIGR04211 family SH3 domain-containing protein,PSPTO_RS09940,,2090054,2090728,+,NC_004578.1,0,0,0,0
1861,1861,1861,1921,WP_011103766.1,response regulator,PSPTO_RS09945,,2091127,2092728,+,NC_004578.1,0,0,0,0
1862,1862,1862,1922,WP_005771596.1,HAMP domain-containing histidine kinase,PSPTO_RS09950,,2092725,2093420,+,NC_004578.1,0,0,0,0
1863,1863,1863,1923,WP_003382703.1,acyl carrier protein,PSPTO_RS09955,,2093686,2093892,+,NC_004578.1,0,1,1,0
1864,1864,1864,1924,WP_046463592.1,SDR family oxidoreductase,PSPTO_RS09960,,2093947,2094708,+,NC_004578.1,0,0,0,0
1865,1865,1865,1925,WP_003382700.1,"dTDP-4-amino-4,6-dideoxy-D-glucose acetyltransferase VioB",PSPTO_RS09965,vioB,2094705,2095346,+,NC_004578.1,0,0,0,0
1866,1866,1866,1926,WP_024667998.1,ketoacyl-ACP synthase III,PSPTO_RS09970,,2095346,2096368,+,NC_004578.1,0,0,0,0
1867,1867,1867,1927,WP_011103770.1,MFS transporter,PSPTO_RS09975,,2096418,2097665,-,NC_004578.1,0,0,0,0
1868,1868,1868,1928,WP_011103771.1,glycosyltransferase,PSPTO_RS09980,,2097934,2101455,-,NC_004578.1,0,0,0,0
1869,1869,1869,1929,WP_005771583.1,class I SAM-dependent methyltransferase,PSPTO_RS09985,,2101530,2102255,-,NC_004578.1,0,0,0,0
1870,1870,1870,1930,WP_007244389.1,"dTDP-4-amino-4,6-dideoxy-D-glucose aminotransferase VioA",PSPTO_RS09990,vioA,2102255,2103373,-,NC_004578.1,0,0,0,0
1871,1871,1871,1931,WP_161797788.1,glutamine synthetase family protein,PSPTO_RS09995,,2103773,2105014,+,NC_004578.1,0,0,0,0
1872,1872,1872,1932,WP_011103773.1,MFS transporter,PSPTO_RS10000,,2105069,2106466,+,NC_004578.1,0,0,0,0
1873,1873,1873,1933,WP_005771573.1,flagellar brake protein,PSPTO_RS10005,,2106563,2107309,-,NC_004578.1,0,0,0,0
1874,1874,1874,1934,WP_005771571.1,flagellar protein FlgN,PSPTO_RS10010,,2107392,2107859,-,NC_004578.1,0,0,0,0
1875,1875,1875,1935,WP_005616754.1,flagellar biosynthesis anti-sigma factor FlgM,PSPTO_RS10015,flgM,2107909,2108223,-,NC_004578.1,0,1,1,0
1876,1876,1876,1936,WP_032608868.1,flagellar basal body P-ring formation chaperone FlgA,PSPTO_RS10020,flgA,2108384,2109142,-,NC_004578.1,0,0,0,0
1877,1877,1877,1937,WP_005771567.1,chemotaxis protein CheV,PSPTO_RS10025,,2109221,2110147,+,NC_004578.1,0,0,0,0
1878,1878,1878,1938,WP_003382687.1,protein-glutamate O-methyltransferase CheR,PSPTO_RS10030,cheR,2110199,2111026,+,NC_004578.1,0,0,0,0
1879,1879,1879,1939,WP_054082654.1,IS1182 family transposase,PSPTO_RS10035,,2111143,2112567,+,NC_004578.1,0,0,0,0
1880,1880,1880,1940,WP_011103774.1,cyanase,PSPTO_RS10040,cynS,2112744,2113211,+,NC_004578.1,0,0,0,0
1881,1881,1881,1941,WP_011103775.1,nuclear transport factor 2 family protein,PSPTO_RS10045,,2113222,2113695,+,NC_004578.1,0,0,0,0
1882,1882,1882,1942,WP_005767037.1,flagellar basal body rod protein FlgB,PSPTO_RS10050,flgB,2113970,2114377,+,NC_004578.1,0,0,0,0
1883,1883,1883,1943,WP_002554316.1,flagellar basal body rod protein FlgC,PSPTO_RS10055,flgC,2114381,2114821,+,NC_004578.1,0,0,0,0
1884,1884,1884,1944,WP_007244383.1,flagellar hook assembly protein FlgD,PSPTO_RS10060,flgD,2114837,2115526,+,NC_004578.1,0,0,0,0
1885,1885,1885,1945,WP_005767033.1,flagellar hook protein FlgE,PSPTO_RS10065,flgE,2115552,2116877,+,NC_004578.1,0,0,0,0
1886,1886,1886,1946,WP_011103777.1,flagellar hook-basal body complex protein,PSPTO_RS10070,,2117067,2118827,+,NC_004578.1,0,0,0,0
1887,1887,1887,1947,WP_017682472.1,hypothetical protein,PSPTO_RS10075,,2118828,2119019,-,NC_004578.1,0,0,0,0
1888,1888,1888,1948,WP_005767027.1,flagellar basal body rod protein FlgF,PSPTO_RS10080,,2119303,2120043,+,NC_004578.1,0,0,0,0
1889,1889,1889,1949,WP_002554310.1,flagellar basal-body rod protein FlgG,PSPTO_RS10085,flgG,2120090,2120878,+,NC_004578.1,0,0,0,0
1890,1890,1890,1950,WP_007244381.1,flagellar basal body L-ring protein FlgH,PSPTO_RS10090,flgH,2120963,2121676,+,NC_004578.1,0,0,0,0
1891,1891,1891,1951,WP_005767023.1,flagellar basal body P-ring protein FlgI,PSPTO_RS10095,,2121690,2122799,+,NC_004578.1,0,0,0,0
1892,1892,1892,1952,WP_005767021.1,flagellar assembly peptidoglycan hydrolase FlgJ,PSPTO_RS10100,flgJ,2122810,2124060,+,NC_004578.1,0,0,0,0
1893,1893,1893,1953,WP_005767017.1,flagellar hook-associated protein FlgK,PSPTO_RS10105,flgK,2124072,2126132,+,NC_004578.1,0,0,0,0
1894,1894,1894,1954,WP_011103779.1,flagellar hook-associated protein 3,PSPTO_RS10110,,2126146,2127738,+,NC_004578.1,0,0,0,0
1895,1895,1895,1955,WP_005767015.1,glycosyltransferase,PSPTO_RS10115,,2127827,2131402,+,NC_004578.1,0,0,0,0
1896,1896,1896,1956,WP_005767013.1,TIGR00180 family glycosyltransferase,PSPTO_RS10120,,2131534,2134440,+,NC_004578.1,0,0,0,0
1897,1897,1897,1957,WP_005767011.1,ketoacyl-ACP synthase III,PSPTO_RS10125,,2134726,2135652,+,NC_004578.1,0,0,0,0
1898,1898,1898,1958,WP_005767010.1,flagellin domain-containing protein,PSPTO_RS10130,,2135981,2136829,+,NC_004578.1,0,0,0,0
1899,1899,1899,1959,WP_005767009.1,flagellar protein FlaG,PSPTO_RS10135,,2136902,2137294,+,NC_004578.1,0,1,1,1
1900,1900,1900,1960,WP_011103781.1,flagellar filament capping protein FliD,PSPTO_RS10140,fliD,2137378,2138856,+,NC_004578.1,0,0,0,0
1901,1901,1901,1961,WP_003382140.1,flagellar export chaperone FliS,PSPTO_RS10145,fliS,2138982,2139371,+,NC_004578.1,0,0,0,0
1902,1902,1902,1962,WP_002554297.1,flagellar protein FliT,PSPTO_RS10150,fliT,2139397,2139693,+,NC_004578.1,0,0,0,0
1903,1903,1903,1963,WP_003382141.1,transcriptional regulator FleQ,PSPTO_RS10155,fleQ,2139870,2141345,+,NC_004578.1,0,0,0,0
1904,1904,1904,1964,WP_044390087.1,ATP-binding protein,PSPTO_RS10160,,2141468,2142682,+,NC_004578.1,0,0,0,0
1905,1905,1905,1965,WP_011103783.1,sigma-54 dependent transcriptional regulator,PSPTO_RS10165,,2142682,2144097,+,NC_004578.1,0,0,0,0
1906,1906,1906,1966,WP_003382144.1,flagellar hook-basal body complex protein FliE,PSPTO_RS10170,fliE,2144339,2144668,+,NC_004578.1,0,0,0,0
1907,1907,1907,1967,WP_007244370.1,flagellar M-ring protein FliF,PSPTO_RS10175,fliF,2144684,2146468,+,NC_004578.1,0,0,0,0
1908,1908,1908,1968,WP_002554291.1,flagellar motor switch protein FliG,PSPTO_RS10180,fliG,2146461,2147477,+,NC_004578.1,0,0,0,0
1909,1909,1909,1969,WP_005767003.1,flagellar assembly protein FliH,PSPTO_RS10185,fliH,2147493,2148311,+,NC_004578.1,0,0,0,0
1910,1910,1910,1970,WP_005767000.1,flagellar protein export ATPase FliI,PSPTO_RS10190,fliI,2148301,2149659,+,NC_004578.1,0,0,0,0
1911,1911,1911,1971,WP_002554288.1,flagella biosynthesis chaperone FliJ,PSPTO_RS10195,fliJ,2149666,2150115,+,NC_004578.1,0,0,0,0
1912,1912,1912,1972,WP_005616835.1,STAS domain-containing protein,PSPTO_RS10200,,2150198,2150500,+,NC_004578.1,0,0,0,0
1913,1913,1913,1973,WP_011103785.1,fused response regulator/phosphatase,PSPTO_RS10205,,2150505,2152211,+,NC_004578.1,0,0,0,0
1914,1914,1914,1974,WP_005766990.1,Hpt domain-containing protein,PSPTO_RS10210,,2152245,2152601,+,NC_004578.1,0,0,0,0
1915,1915,1915,1975,WP_011103786.1,flagellar hook-length control protein FliK,PSPTO_RS10215,,2152700,2154124,+,NC_004578.1,0,1,1,0
1916,1916,1916,1976,WP_007244365.1,flagellar basal body-associated protein FliL,PSPTO_RS10220,fliL,2154679,2155182,+,NC_004578.1,0,0,0,0
1917,1917,1917,1977,WP_003378750.1,flagellar motor switch protein FliM,PSPTO_RS10225,fliM,2155192,2156160,+,NC_004578.1,0,0,0,0
1918,1918,1918,1978,WP_003378749.1,flagellar motor switch protein FliN,PSPTO_RS10230,fliN,2156222,2156680,+,NC_004578.1,0,0,0,0
1919,1919,1919,1979,WP_005766986.1,flagellar biosynthetic protein FliO,PSPTO_RS10235,fliO,2156681,2157121,+,NC_004578.1,0,0,0,0
1920,1920,1920,1980,WP_007244364.1,flagellar type III secretion system pore protein FliP,PSPTO_RS10240,fliP,2157121,2157873,+,NC_004578.1,0,0,0,0
1921,1921,1921,1981,WP_002554277.1,flagellar biosynthetic protein FliQ,PSPTO_RS10245,,2157899,2158168,+,NC_004578.1,0,0,0,0
1922,1922,1922,1982,WP_007244363.1,flagellar type III secretion system protein FliR,PSPTO_RS10250,fliR,2158184,2158960,+,NC_004578.1,0,0,0,0
1923,1923,1923,1983,WP_005766982.1,flagellar biosynthesis protein FlhB,PSPTO_RS10255,flhB,2158962,2160098,+,NC_004578.1,0,0,0,0
1924,1924,1924,1984,WP_005616857.1,flagellar biosynthesis protein FlhA,PSPTO_RS10265,flhA,2160485,2162614,+,NC_004578.1,0,0,0,0
1925,1925,1925,1985,WP_005766980.1,flagellar biosynthesis protein FlhF,PSPTO_RS10270,flhF,2162626,2163954,+,NC_004578.1,0,0,0,0
1926,1926,1926,1986,WP_003412391.1,flagellar synthesis regulator FleN,PSPTO_RS10275,fleN,2164070,2164903,+,NC_004578.1,0,0,0,0
1927,1927,1927,1987,WP_003378731.1,RNA polymerase sigma factor FliA,PSPTO_RS10280,fliA,2164900,2165640,+,NC_004578.1,0,0,0,0
1928,1928,1928,1988,WP_007244361.1,chemotaxis response regulator CheY,PSPTO_RS10285,,2165893,2166267,+,NC_004578.1,0,0,0,0
1929,1929,1929,1989,WP_005766975.1,protein phosphatase CheZ,PSPTO_RS10290,,2166287,2167072,+,NC_004578.1,0,0,0,0
1930,1930,1930,1990,WP_011103790.1,chemotaxis protein CheA,PSPTO_RS10295,,2167106,2169352,+,NC_004578.1,0,0,0,0
1931,1931,1931,1991,WP_010207872.1,chemotaxis response regulator protein-glutamate methylesterase,PSPTO_RS10300,,2169403,2170575,+,NC_004578.1,0,0,0,0
1932,1932,1932,1992,WP_003378725.1,flagellar motor protein,PSPTO_RS10305,,2170575,2171315,+,NC_004578.1,0,0,0,0
1933,1933,1933,1993,WP_011103791.1,flagellar motor protein MotD,PSPTO_RS10310,motD,2171322,2172209,+,NC_004578.1,0,0,0,0
1934,1934,1934,1994,WP_005766970.1,ParA family protein,PSPTO_RS10315,,2172255,2173043,+,NC_004578.1,0,0,0,0
1935,1935,1935,1995,WP_007244357.1,chemotaxis protein CheW,PSPTO_RS10320,,2173119,2174006,+,NC_004578.1,0,0,0,0
1936,1936,1936,1996,WP_002554262.1,chemotaxis protein CheW,PSPTO_RS10325,,2174064,2174543,+,NC_004578.1,0,0,0,0
1937,1937,1937,1997,WP_005766966.1,DUF2802 domain-containing protein,PSPTO_RS10330,,2174544,2174945,+,NC_004578.1,0,0,0,0
1938,1938,1938,1998,WP_005766964.1,adenine phosphoribosyltransferase,PSPTO_RS10335,,2175076,2175624,-,NC_004578.1,0,0,0,0
1939,1939,1939,1999,WP_007244356.1,fumarate/nitrate reduction transcriptional regulator Fnr,PSPTO_RS10340,fnr,2175686,2176420,-,NC_004578.1,0,0,0,0
1940,1940,1940,2000,WP_005766956.1,hypothetical protein,PSPTO_RS10345,,2176574,2177041,+,NC_004578.1,0,1,1,1
1941,1941,1941,2001,WP_011103794.1,oxygen-independent coproporphyrinogen III oxidase,PSPTO_RS10350,hemN,2177061,2178443,-,NC_004578.1,0,0,0,0
1942,1942,1942,2002,WP_005766954.1,sulfite exporter TauE/SafE family protein,PSPTO_RS10355,,2178539,2179222,-,NC_004578.1,0,0,0,0
1943,1943,1943,2003,WP_005766953.1,cbb3-type cytochrome oxidase assembly protein CcoS,PSPTO_RS10360,ccoS,2179215,2179418,-,NC_004578.1,0,0,0,0
1944,1944,1944,2004,WP_005766952.1,cadmium-translocating P-type ATPase,PSPTO_RS10365,cadA,2179397,2181868,-,NC_004578.1,0,0,0,0
1945,1945,1945,2005,WP_011103795.1,FixH family protein,PSPTO_RS10370,,2181871,2182407,-,NC_004578.1,0,0,0,0
1946,1946,1946,2006,WP_007244349.1,cytochrome c oxidase accessory protein CcoG,PSPTO_RS10375,ccoG,2182418,2183830,-,NC_004578.1,0,0,0,0
1947,1947,1947,2007,WP_005766948.1,type II toxin-antitoxin system VapC family toxin,PSPTO_RS10380,,2183895,2184347,-,NC_004578.1,0,0,0,1
1948,1948,1948,2008,WP_005766946.1,type II toxin-antitoxin system Phd/YefM family antitoxin,PSPTO_RS10385,,2184347,2184598,-,NC_004578.1,0,0,0,0
1949,1949,1949,2009,WP_005766943.1,"cytochrome-c oxidase, cbb3-type subunit III",PSPTO_RS10390,ccoP,2184736,2185713,-,NC_004578.1,0,0,0,0
1950,1950,1950,2010,WP_005766941.1,CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone,PSPTO_RS10395,,2185710,2185901,-,NC_004578.1,0,0,0,0
1951,1951,1951,2011,WP_011103796.1,"cytochrome-c oxidase, cbb3-type subunit II",PSPTO_RS10400,ccoO,2185907,2186515,-,NC_004578.1,0,0,0,0
1952,1952,1952,2012,WP_011103797.1,"cytochrome-c oxidase, cbb3-type subunit I",PSPTO_RS10405,ccoN,2186515,2187957,-,NC_004578.1,0,0,0,0
1953,1953,1953,2013,WP_010207888.1,dienelactone hydrolase family protein,PSPTO_RS10410,,2188253,2188942,+,NC_004578.1,0,0,0,0
1954,1954,1954,2014,WP_046464008.1,hypothetical protein,PSPTO_RS10415,,2188944,2189402,-,NC_004578.1,0,1,1,0
1955,1955,1955,2015,WP_011103800.1,Ig-like domain-containing protein,PSPTO_RS10420,,2189494,2191350,-,NC_004578.1,0,0,0,1
1956,1956,1956,2016,WP_007247571.1,IS5 family transposase,PSPTO_RS10425,,2191370,2192347,+,NC_004578.1,0,0,0,0
1957,1957,1957,2017,WP_011103801.1,hypothetical protein,PSPTO_RS10430,,2192645,2194264,-,NC_004578.1,0,0,0,0
1958,1958,1958,2018,WP_007247571.1,IS5 family transposase,PSPTO_RS10435,,2194390,2195367,-,NC_004578.1,0,0,0,0
1959,1959,1959,2020,WP_046463456.1,autotransporter outer membrane beta-barrel domain-containing protein,PSPTO_RS10445,,2196481,2198358,+,NC_004578.1,0,0,0,0
1960,1960,1960,2021,WP_005766927.1,hypothetical protein,PSPTO_RS10450,,2198423,2198959,-,NC_004578.1,0,1,1,0
1961,1961,1961,2022,WP_011103803.1,hypothetical protein,PSPTO_RS10455,,2199398,2200060,-,NC_004578.1,0,0,0,0
1962,1962,1962,2023,WP_011103804.1,methyl-accepting chemotaxis protein,PSPTO_RS10460,,2200378,2201943,-,NC_004578.1,0,0,0,0
