Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1208919.3","Candidatus Kinetoplastibacterium desouzaii TCC079E",,1208919,"131567;2;1224;28216;119066;33055;994692;1208919","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteria incertae sedis;Candidatus Kinetoplastibacterium;Candidatus Kinetoplastibacterium desouzaii;Candidatus Kinetoplastibacterium desouzaii TCC079E","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria",,,"Candidatus Kinetoplastibacterium","Candidatus Kinetoplastibacterium desouzaii","Complete",,,,,,,,,,,,,,,,,," ",,,"Good","2013-02-19T00:00:00Z","23345457",,"PRJNA169067","SAMN02641643","GCA_000340795.1",,"CP003803.1",,"complete","454",,"Newbler v. 2.3",,,1,,30.2,1,833125,43,9,,747,93.9,93.8,0.7,84.7,,,,,,,,,,,"Angomonas desouzai",,,,,,,,,,"'Genome sequencing project of the betaproteobacterial endosymbiont from the trypanosomatid Angomonas desouzaii, a parasite of insects.Simultaneous shotgun sequencing of bacterial endosymbiont and eukaryotic host, with endosymbiont sequence subsequently closed by PCR and Sanger sequencing.'","2014-12-08T22:10:49.306Z","2015-03-16T03:17:09.594Z"
"1208920.3","Candidatus Kinetoplastibacterium oncopeltii TCC290E",,1208920,"131567;2;1224;28216;119066;33055;994696;1208920","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteria incertae sedis;Candidatus Kinetoplastibacterium;Candidatus Kinetoplastibacterium oncopeltii;Candidatus Kinetoplastibacterium oncopeltii TCC290E","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria",,,"Candidatus Kinetoplastibacterium","Candidatus Kinetoplastibacterium oncopeltii","Complete",,,,,,,,,,,,,,,,,,,,,"Good","2013-02-19T00:00:00Z","23345457",,"PRJNA169068","SAMN02641644","GCA_000340865.1",,"CP003805.1",,"complete","454",,"Newbler v. 2.3",,,1,,31.2,1,810172,43,9,,727,94.7,94.5,1.4,87.2,,,,,,,,,,,"Insect trypanosomatid, Strigomonas oncopelti",,,,,,,,,,"Genome sequencing project of the betaproteobacterial endosymbiont from the trypanosomatid Strigomonas oncopelti, a parasite of insects.  Simultaneous shotgun sequencing (454) of bacterial endosymbiont and eukaryotic host, with endosymbiont sequence subsequently closed by PCR and Sanger sequencing.","2014-12-08T22:10:49.323Z","2015-03-16T03:17:09.594Z"
"1208921.3","Candidatus Kinetoplastibacterium galatii TCC219",,1208921,"131567;2;1224;28216;119066;33055;994695;1208921","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteria incertae sedis;Candidatus Kinetoplastibacterium;Candidatus Kinetoplastibacterium galatii;Candidatus Kinetoplastibacterium galatii TCC219","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria",,,"Candidatus Kinetoplastibacterium","Candidatus Kinetoplastibacterium galatii","Complete",,,,,,,,,,,,,,,,,,,,,"Good","2013-02-19T00:00:00Z","23345457",,"PRJNA169069","SAMN02641645","GCA_000340905.1",,"CP003806.1",,"complete","454",,"Newbler v. 2.3",,,1,,32.4,1,822140,43,9,,744,94.8,94.8,,87.9,,,,,,,,,,,"Insect trypanosomatid, Strigomonas galati",,,,,,,,,,"Genome sequencing project of the betaproteobacterial endosymbiont from the trypanosomatid Strigomonas galati, a parasite of insects.Simultaneous shotgun sequencing (454) of bacterial endosymbiont and eukaryotic host, with endosymbiont sequence subsequently closed by PCR and Sanger sequencing.","2014-12-08T22:10:49.315Z","2015-03-16T03:17:09.594Z"
"1208923.3","Candidatus Kinetoplastibacterium blastocrithidii (ex Strigomonas culicis)",,1208923,"131567;2;1224;28216;119066;33055;233181;1208923","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteria incertae sedis;Candidatus Kinetoplastibacterium;Candidatus Kinetoplastibacterium blastocrithidii;Candidatus Kinetoplastibacterium blastocrithidii (ex Strigomonas culicis)","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria",,,"Candidatus Kinetoplastibacterium","Candidatus Kinetoplastibacterium blastocrithidii","Complete",,,,,,,,,,,,,,,,,,,,,"Good","2012-12-11T00:00:00Z","23560078",,"PRJNA168261","SAMN02641518","GCA_000319245.1",,"CP003733.1",,"complete",,,,,,1,,32.5,1,820037,43,9,,740,94.3,94.2,1.4,87.5,,,,,,,,,,,"Insect trypanosomatid,Strigomonas culicis",,,,,,,,,,"Some trypanosomatids harbor a symbiotic bacterium, which maintains a close association with the host, constituting an excellent model to study organelle origin and cellular evolution. Thus, provinding the genome data of Candidatus Kinetoplastibacterium blastocrithidii which is the endosymbiont of Strigomonas culicis will give important insights on this model.","2014-12-08T22:10:49.252Z","2015-03-16T03:17:09.594Z"
"1209989.3","Tepidanaerobacter acetatoxydans Re1",,1209989,"131567;2;1783272;1239;186801;2770089;2770092;499228;499229;1209989","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Thermosediminibacterales;Tepidanaerobacteraceae;Tepidanaerobacter;Tepidanaerobacter acetatoxydans;Tepidanaerobacter acetatoxydans Re1","Bacteria","Bacteria","Firmicutes","Clostridia","Thermosediminibacterales","Tepidanaerobacteraceae","Tepidanaerobacter","Tepidanaerobacter acetatoxydans","Complete","Re1",,,,,,,,,,,,,,,,,,,,"Poor","2012-12-18T00:00:00Z",,,"PRJNA1140",,"GCA_000328765.2",,"HF563609.1",,"complete",,,"1",,,1,,37.52,1,2761826,52,6,,3253,99.3,99.1,15.9,97.8,"High CheckM contamination score","mesophilic methanogenic systems","isolated from mesophilic methanogenic systems",,,,,,,,,,,,,,,,,,"T. acetatoxydans strain Re1 has been isolated from mesophilic methanogenic systems. It is a Gram positive, spore-forming, rod-shaped, and motile bacterium, which ferments organic acids, alcohols, sugars and amino acids to acetate. It showed acetate-oxidizing ability during co-cultivation with a hydrogen-consuming Methanoculleus sp.","2014-12-08T22:13:40.558Z","2015-03-16T03:17:09.594Z"
"1211579.3","Pseudomonas putida NBRC 14164",,1211579,"131567;2;1224;1236;72274;135621;286;136845;303;1211579","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida NBRC 14164","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","NBRC 14164",,,,"MLST.Pseudomonas_putida.2",,,,,,,,,,,,,,,,"Good","2013-06-15T00:00:00Z",,,"PRJDB191",,"GCA_000412675.1",,"AP013070.1",,"complete","ABI3730; GS-FLX Titanium; Illumina HiSeq","0.6x ABI3730; 17.6x GS-FLX Titanium; 94.3x","Newbler v. 2.6",,,1,,62.3,1,6156701,74,22,,5448,99,96.3,0.4,100,,,,,,,,,,,,,,,,,,,,,"Comparative genomics of clinical and environmental Pseudomonas isolates","2014-12-08T22:12:39.082Z","2015-03-16T03:17:09.594Z"
"1212491.3","Legionella fallonii LLAP-10 strain ATCC700992",,1212491,"131567;2;1224;1236;118969;444;445;96230;1212491","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella fallonii;Legionella fallonii LLAP-10","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella fallonii","Complete","ATCC700992",,,,,,,,,,,,,,,,,,,,"Good","2014-10-21T00:00:00Z",,,"PRJEB7322","SAMEA2785663","GCF_000953135.1",,"LN614827,LN614828,LN614829",,,,,,,2,3,,38.32,1,4181563,46,8,,3980,98.4,96.9,0.7,100,,,,,,,,,,,,,,,,,,,,,"In this study we show that the comparative analyses of 11 Legionella genomes belonging to five species revealed a highly different genome content with >60% of species-specific genes. These comprise a complete prophage in L. micdadei, the first identified in a Legionella genome and the findng that L. fallonii synthesizes cellulose and an active chitin deacetylase. Mobile elements are abundant. Many encode type IV secretion systems for conjugative transfer pointing to their iportance for adaptation. Although the Dot/Icm secretion system is conserved the core set of substrates is small, as only 24 out of >300 described Dot/Icm effector genes are present in all species. New eukaryotic motifs including thaumatin, synaptobrevin or clathrin/coatomer adaptine like domains were identified. Key factors such as proteins involved in oxygen binding, iron storage, host membrane transport and certain Dot/Icm substrates are specific features of disease related strains.","2016-01-17T15:48:58.780Z","2016-01-17T15:48:58.780Z"
"1212765.3","Candidatus Mycoplasma haemolamae str. Purdue",,1212765,"131567;2;1783272;544448;31969;2085;2092;2093;141391;1212765","cellular organisms;Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Candidatus Mycoplasma haemolamae;Candidatus Mycoplasma haemolamae str. Purdue","Bacteria","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Candidatus Mycoplasma haemolamae","Complete","Purdue",,,,,,,,,,,,,,,,,,,,"Poor","2012-07-24T00:00:00Z",,,"PRJNA68151","SAMN02603732","GCA_000281235.1",,"CP003731.1",,"complete",,,,,,1,,39.3,1,756845,33,2,,1047,93.3,93.3,,54,"Too many hypothetical CDS",,,,,,,,,,"Vicugna pacos","Alpaca",,,,"Nonhuman Mammal",,,,,"'Blood from an infected alpaca (Vicugna pacos)Candidatus Mycoplasma haemolamae (CMhl) leads to mild to marked anemia in acutely infected alpacas and llamas. In animals that become chronically infected, their growth and fleece production may be stunted. The overall prevalence of infection is 15-20%, but in older animals infection rates as high as 50% have been reported. Thus, the infection of alpaca and llamas with CMhl has a significant impact on the health and well being of these species.'","2014-12-08T22:10:49.902Z","2015-03-16T03:17:09.594Z"
"121292.4","Arthrobacter sulfonivorans strain Ar51",,121292,"131567;2;1783272;201174;1760;85006;1268;1742993;121292","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter sulfonivorans","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter sulfonivorans","Complete","Ar51",,,,,,,,,,,,,,,,,,,,"Good","2016-01-04T00:00:00Z",,,"PRJNA305788","SAMN04332703","GCF_001484605.1",,"CP013747,CP013748",,,"Illumina Hiseq4000 and Pacbio RSII","Illumina 92X; PacBio 270X","SMRT Analysis v. 2.2, SOAPsnp and",,1,2,,64.64,1,5043757,50,8,,4787,98.4,96.2,0.4,100,,"soil",,"20-Apr-2015",2015,,,,,,,,,,,,,,,"sample_type:cell culture","Arthrobacter sulfonivorans Ar51 can degrade the petroleum in low temperture","2016-02-01T01:47:20.214Z","2016-02-01T01:47:20.214Z"
"1214101.3","Streptomyces davawensis JCM 4913",,1214101,"131567;2;1783272;201174;1760;85011;2062;1883;348043;1214101","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces davaonensis;Streptomyces davaonensis JCM 4913","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces davaonensis","Complete","JCM 4913",,,,,,,,,,,,,,,,," ",,,"Good","2012-10-09T00:00:00Z","23043000",,"PRJEB184","SAMEA2272568","GCA_000349325.1",,"HE971709.1,HE971710.1",,"complete",,,,,1,2,,70.5935,1,9466619,69,18,,8696,98.2,95.1,,100,,,,,,,,,,,,,,,,,,,,,"The Gram-positive bacterium Streptoymces davawensis JCM 4913 produces the antibiotic roseoflavin, a riboflavin (vitamin B2) analog. We report here the 9,466,619 bp linear chromosome sequence of S. davawensis JCM 4913 and that of a 89,331 bp linear plasmid.","2014-12-08T22:13:38.442Z","2015-03-16T03:17:09.594Z"
"1214242.5","Streptomyces collinus Tu 365",,1214242,"131567;2;1783272;201174;1760;85011;2062;1883;42684;1214242","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces collinus;Streptomyces collinus Tu 365","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces collinus","Complete","Tu 365",,,,,,,,,,,,,,,,,,,,"Good","2013-08-06T00:00:00Z",,,"PRJNA171216","SAMN02603029","GCA_000444875.1",,"CP006259.1,CP006261.1,CP006260.1",,"complete","454","61.35","Newbler v. 2.0.00.22",,2,3,,72.5501,1,8272925,71,18,,7336,98.8,96.5,,100,,,,,,,,,,,,,,,,,,,,,"Streptomyces collinus T¿¿¿¿¿ 365 is the producer of the antibiotic kirromycin. Kirromycin targets bacterial translation elongation factor Tu (EF-Tu) a currently underexplored target for anti-microbial therapy.  The complete genome was determined to study kirromycin production in cellular context.","2014-12-08T22:13:38.431Z","2015-03-16T03:17:09.594Z"
"1215343.11","Liberibacter crescens BT-1",,1215343,"131567;2;1224;28211;356;82115;34019;1273132;1215343","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Liberibacter crescens;Liberibacter crescens BT-1","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Liberibacter","Liberibacter crescens","Complete","BT-1",,,,,,,,,,,,,,,,," ",,,"Good","2012-12-19T00:00:00Z",,,"PRJNA171392","SAMN02604174","GCA_000325745.1",,"CP003789.1",,"complete",,,"1",,,1,,35.36,1,1504659,45,9,,1422,99.9,99.8,4.9,97,,,,,,,,,,,,,,,,,,,,,"Bacterial isolate BT-1 genome sequencing project.","2014-12-08T22:11:59.974Z","2015-03-16T03:17:09.594Z"
"1216932.3","Clostridium sp. M2/40",,1216932,"131567;2;1783272;1239;186801;186802;31979;1485;1216932","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium bornimense","Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium bornimense","Complete","M2/40",,,,,,,,,,,,,,,,,,,,"Good","2014-02-11T00:00:00Z","-",,"PRJEB4995","SAMEA3138942","GCA_000577895.1",,"HG917868.1,HG917869.1",,,,,,,,2,,29.4714,1,2917864,56,25,,3341,95.9,93.6,,100,,"two-phase lab-scale biogas reactor continuously fed with maize silage and 5% wheat straw","isolated from a two-phase lab-scale biogas reactor continuously fed with maize silage and 5% wheat straw",,,,,,,,,,,,,,,,,,"The bacterium Clostridium sp. M2/40 is a mesophilic, anaerobic bacterium isolated from a two-phase lab-scale biogas reactor continuously fed with maize silage and 5% wheat straw. Grown on glucose it produced H2, CO2, formiate, lactate and propionate as the main fermentation products, of which some compounds can directly be used by Archaea to form methane. Here, the draft genome of the organism consisting of one circular chromosome and one 688 Kb chromid is reported, which provides the genetic basis for further investigations of the physiological potential of the bacterium and its role in biomass degradation.","2014-12-08T22:33:16.985Z","2015-03-16T03:17:09.594Z"
"121719.10","Pannonibacter phragmitetus strain 31801",,121719,"131567;2;1224;28211;356;2821832;227873;121719","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;Pannonibacter phragmitetus","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Stappiaceae","Pannonibacter","Pannonibacter phragmitetus","Complete","31801",,,"Pannonibacter phragmitetus",,,,,,,,,,,,,,,,,"Good","2016-01-04T00:00:00Z",,,"PRJNA298840","SAMN04158710","GCF_001484065.1","SRR2730690","CP013068,CP013069",,,"PacBio","207X","RS_HGAP_Assembly.3 v. SMRT Portal",,1,2,,63.37,1,5318696,55,3,,5380,99,96.7,0.7,100,,"blood, liver abscess drainage",,"18-Mar-2008",2008,,"China","Asia","China: Fujian,Quanzhou",,"Human, Homo sapiens","Human","male","44 years","liver abscess","Human",,,"host_description:itemperance;host_disease_outcome:recovery;host_disease_stage:not applicable;host_health_state:mlnutritionn, abnormal liver function;host_subject_id:184016","collected_by:Desong Ming, Mingxi Wang, Yajun Zhou,Tao Jiang, Shaohua Hu;passage_history:none","we want to study Pannonibacter phragmitetus 31801 genome sequencing and assembly, through bioinformatics analysis get the relevant data of this bacteria","2016-02-01T00:43:35.189Z","2016-02-01T00:43:35.189Z"
"1217721.7","Dyella japonica A8",,1217721,"131567;2;1224;1236;135614;1775411;231454;231455;1217721","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella japonica;Dyella japonica A8","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella","Dyella japonica","Complete","A8",,,,,,,,,,,,,,,,,,,,"Good","2014-12-02T00:00:00Z","25395638",,"PRJNA254093","SAMN02899689","GCF_000725385.1",,"CP008884",,,"454 GS Junior; ABI 3130xl","22.0x","454 GS De Novo Assembler v. 2.8",,,1,,64.97,1,4831185,48,4,,4306,96.3,94.7,1.4,99.7,,,,"Aug-2010",2010,,"Malaysia","Asia","Malaysia: Rimba Ilmu","env_biome:forest soil",,,,,,,,,,,"A complete genome of Dyella japonica Strain A8","2016-01-17T15:36:29.870Z","2016-01-17T15:36:29.870Z"
"1219058.4","Sphingopyxis terrae NBRC 15098",,1219058,"131567;2;1224;28211;204457;41297;165697;33052;2448440;1219058","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis terrae;Sphingopyxis terrae subsp. terrae;Sphingopyxis terrae subsp. terrae NBRC 15098","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis terrae","Complete","203-1",,,,,,,,,,,,,,,,,"NBRC:15098",,,"Good","2016-04-05T00:00:00Z",,,"PRJNA295353","SAMN04046241","GCF_001610975.1",,"CP013342,CP013343",,,"Illumina MiSeq","110x","newbler v. 2.8",,1,2,,64.56,1,3979087,45,2,,3943,99,98.6,,100,,"Kyoto",,"1974",1974,,"Japan","Asia","Japan: Kyoto",,,,,,,,,,,"sample_type:whole organism","polyethylene glycol-utilizing","2016-04-28T04:07:28.746Z","2016-04-28T04:07:28.746Z"
"1219083.7","Thermotoga elfii NBRC 107921",,1123383,"131567;2;200918;188708;2419;188709;1643951;38322;1123383","cellular organisms;Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Pseudothermotoga;Pseudothermotoga elfii;Pseudothermotoga elfii DSM 9442 = NBRC 107921","Bacteria","Bacteria","Thermotogae","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga elfii","Complete","NBRC 107921",,,,,,,,,,,,,,,,," ",,,"Good","2013-10-24T00:00:00Z",,,"PRJDB361",,"GCA_000504085.1",,"AP014507.1",,"complete","454 GS-FLX Titanium; Illumina HiSeq 1000;","143x","Newbler v. 2.6",,,1,,38.7,1,2169860,46,2,,2161,98.4,98,,95.5,,,,,,,,,,,,,,,,,,,,,"Comparative genomics of environmental Thermotoga isolates","2014-12-08T22:13:41.485Z","2015-03-16T03:17:09.594Z"
"1219084.8","Thermotoga hypogea NBRC 106472",,1123384,"131567;2;200918;188708;2419;188709;1643951;57487;1123384","cellular organisms;Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Pseudothermotoga;Pseudothermotoga hypogea;Pseudothermotoga hypogea DSM 11164 = NBRC 106472","Bacteria","Bacteria","Thermotogae","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga hypogea","Complete","NBRC 106472",,,,,,,,,,,,,,,,," ",,,"Good","2013-10-24T00:00:00Z",,,"PRJDB362",,"GCA_000504105.1",,"AP014508.1",,"complete","454 GS-FLX Titanium; Illumina HiSeq 1000;","140x","Newbler v. 2.6",,,1,,49.5,1,2165165,46,2,,2178,95.6,95.3,,96.1,,,,,,,,,,,,,,,,,,,,,"Comparative genomics of environmental Thermotoga isolates","2014-12-08T22:13:41.494Z","2015-03-16T03:17:09.594Z"
"1223307.4","Streptomyces sp. PVA 94-07",,1225337,"131567;2;1783272;201174;1760;85011;2062;1883;2593676;1225337","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. PVA_94-07","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces sp. PVA 94-07","Complete","PVA 94-07",,,,"MLST.Streptomyces_spp.28",,,,,,,,,,,,,,,,"Good","2015-03-23T00:00:00Z",,,"PRJNA171846","SAMN02469391","GCF_000495755.1",,"ASHE00000000",,,"Illumina","158.81x","Newbler v. 2.8",,2,3,,73.05,1,7007517,70,14,,6357,99,96.4,,100,,"sponge",,"Oct-05",2005,,"Norway","Europe","Norway: Trondheim fjord",,"Phakellia ventilabrum",,,,,,,,,,"A total of 74 actinomycete isolates were cultivated from two marine sponge species, Geodia barretti and Phakellia ventilabrum collected at the same spot at the bottom of the Trondheim fjord (Norway). Phylogenetic analyses of sponge-associated actinomycetes based on the 16S rRNA gene sequences demonstrated the presence of species belonging to the genera Streptomyces, Nocardiopsis, Rhodococcus, Pseudonocardia and Micromonospora. Most of the isolates required sea water for growth, suggesting them being adapted to the marine environment. Phylogenetic analysis of Streptomyces spp. revealed two isolates originating from different sponges and having 99.7 % identity in their 16S rRNA gene sequences, suggesting that they might represent very closely related strains. Draft sequencing, annotation, and analysis of the genomes of these Streptomyces isolates clearly indicated that they had a common terrestrial ancestor, Streptomyces albus. Targeted analysis of the secondary metabolite biosynthesis genes in two genomes suggested recent acquisition of the gene cluster for enterocin by both isolates. Despite overall high similarity of the housekeeping genes in the two studied Streptomyces isolates and S. albus, certain secondary metabolite biosynthesis genes were shown to be differentially acquired or lost, supporting the hypothesis of divergent evolution in two sponge species.","2016-01-17T15:33:46.477Z","2016-01-17T15:33:46.477Z"
